Cidade;Latitude;Longitude
BURITAMA;-21,06704;-50,149281
BURITIZAL;-20,193148;-47,70886
CABRÁLIA PAULISTA;-22,455087;-49,332447
CABREÚVA;-23,312674;-47,133658
CAÇAPAVA;-23,100664;-45,70773
CACHOEIRA PAULISTA;-22,664754;-45,01063
CACONDE;-21,528738;-46,646835
CAFELÂNDIA;-21,809705;-49,600354
CAIABU;-22,012325;-51,235953
CAIEIRAS;-23,362116;-46,744101
CAIUÁ;-21,82991;-51,986893
CAJAMAR;-23,360971;-46,88292
CAJATI;-24,726361;-48,105
CAJOBI;-20,879093;-48,810122
CAJURU;-21,274718;-47,304266
CAMPINA DO MONTE ALEGRE;-23,584077;-48,480399
CAMPINAS;-22,907343;-47,060156
CAMPO LIMPO PAULISTA;-23,209396;-46,763819
CAMPOS DO JORDÃO;-22,740092;-45,589202
CAMPOS NOVOS PAULISTA;-22,599749;-50,001795
CANANÉIA;-25,016908;-47,928483
CANAS;-22,690669;-45,056976
CÂNDIDO MOTA;-22,746926;-50,388393
CÂNDIDO RODRIGUES;-21,322614;-48,634039
CANITAR;-23,009837;-49,785432
CAPÃO BONITO;-24,006801;-48,351435
CAPELA DO ALTO;-23,469903;-47,736118
CAPIVARI;-22,999549;-47,502206
CARAGUATATUBA;-23,622007;-45,410818
CARAPICUÍBA;-23,53525;-46,841445
CARDOSO;-20,080992;-49,914942
CASA BRANCA;-21,777987;-47,079758
CÁSSIA DOS COQUEIROS;-21,285;-47,167106
CASTILHO;-20,872027;-51,489407
CATANDUVA;-21,139539;-48,975871
CATIGUÁ;-21,04858;-49,057742
CEDRAL;-20,904232;-49,272842
CERQUEIRA CÉSAR;-23,034797;-49,16533
CERQUILHO;-23,168673;-47,737531
CESÁRIO LANGE;-23,224732;-47,952111
CHARQUEADA;-22,508882;-47,7757
CLEMENTINA;-21,56031;-50,450349
COLINA;-20,718734;-48,539738
COLÔMBIA;-20,171559;-48,687484
CONCHAL;-22,330076;-47,174376
CONCHAS;-23,012958;-48,009892
CORDEIRÓPOLIS;-22,481707;-47,458283
COROADOS;-21,354053;-50,287296
CORONEL MACEDO;-23,632235;-49,318912
CORUMBATAÍ;-22,218997;-47,62661
COSMÓPOLIS;-22,645785;-47,196771
COSMORAMA;-20,477035;-49,77886
COTIA;-23,603514;-46,931846
CRAVINHOS;-21,340431;-47,730042
CRISTAIS PAULISTA;-20,402492;-47,423806
CRUZÁLIA;-22,745499;-50,793666
CRUZEIRO;-22,57775;-44,961732
CUBATÃO;-23,883839;-46,420032
CUNHA;-23,07475;-44,958027
DESCALVADO;-21,909083;-47,620664
DIADEMA;-23,689295;-46,623381
DIRCE REIS;-20,464413;-50,606056
DIVINOLÂNDIA;-21,661622;-46,73687
DOBRADA;-21,514804;-48,400243
DOIS CÓRREGOS;-22,367316;-48,382676
DOLCINÓPOLIS;-20,122871;-50,515363
DOURADO;-22,113167;-48,316236
DRACENA;-21,486138;-51,53405
DUARTINA;-22,414881;-49,405045
DUMONT;-21,233326;-47,970843
ECHAPORÃ;-22,424997;-50,207006
ELDORADO;-24,525387;-48,103228
ELIAS FAUSTO;-23,042537;-47,376774
ELISIÁRIO;-21,164429;-49,110836
EMBAÚBA;-20,982668;-48,83262
EMBU;-23,647313;-46,85086
EMBU-GUAÇU;-23,831829;-46,817109
EMILIANÓPOLIS;-21,831309;-51,480431
ENGENHEIRO COELHO;-22,49119;-47,21308
ESPÍRITO SANTO DO PINHAL;-22,197054;-46,745514
ESPÍRITO SANTO DO TURVO;-22,694973;-49,429825
ESTRELA D'OESTE;-20,286082;-50,405467
ESTRELA DO NORTE;-22,490599;-51,664176
EUCLIDES DA CUNHA PAULISTA;-22,554997;-52,590898
FARTURA;-23,388961;-49,512053
FERNANDÓPOLIS;-20,282383;-50,248748
FERNANDO PRESTES;-21,267122;-48,692273
FERNÃO;-22,359138;-49,519841
FERRAZ DE VASCONCELOS;-23,541545;-46,366553
FLORA RICA;-21,676734;-51,382301
FLOREAL;-20,674031;-50,145689
FLÓRIDA PAULISTA;-21,613428;-51,168876
FLORÍNIA;-22,903569;-50,724822
FRANCA;-20,536097;-47,402332
FRANCISCO MORATO;-23,275826;-46,732527
FRANCO DA ROCHA;-23,320303;-46,727875
GABRIEL MONTEIRO;-21,52898;-50,555461
GÁLIA;-22,294019;-49,552111
GARÇA;-22,210709;-49,65653
GASTÃO VIDIGAL;-20,795239;-50,19022
GAVIÃO PEIXOTO;-21,840367;-48,495459
GENERAL SALGADO;-20,648369;-50,361814
GETULINA;-21,799831;-49,929284
GLICÉRIO;-21,379778;-50,208417
GUAIÇARA;-21,622143;-49,798762
GUAIMBÊ;-21,910921;-49,897178
GUAÍRA;-20,320144;-48,31447
GUAPIAÇU;-20,796449;-49,219146
GUAPIARA;-24,182527;-48,527681
GUARÁ;-20,427557;-47,824593
GUARAÇAÍ;-21,032881;-51,209106
GUARACI;-20,498809;-48,944503
GUARANI D'OESTE;-20,075706;-50,341534
GUARANTÃ;-21,895146;-49,594822
GUARARAPES;-21,253446;-50,642639
GUARAREMA;-23,415233;-46,041053
GUARATINGUETÁ;-22,817425;-45,1916
GUAREÍ;-23,37314;-48,184538
GUARIBA;-21,357996;-48,234057
GUARUJÁ;-23,995149;-46,249034
GUARULHOS;-23,468506;-46,531084
GUATAPARÁ;-21,491895;-48,037729
GUZOLÂNDIA;-20,650169;-50,66146
HERCULÂNDIA;-22,003747;-50,385522
HOLAMBRA;-22,64175;-47,059287
HORTOLÂNDIA;-22,858395;-47,221097
IACANGA;-21,891978;-49,01693
IACRI;-21,855061;-50,6892
IARAS;-22,871892;-49,156179
IBATÉ;-21,955602;-48,002388
IBIRÁ;-21,080537;-49,238862
IBIRAREMA;-22,814543;-50,079125
IBITINGA;-21,757083;-48,827695
IBIÚNA;-23,652633;-47,220491
ICÉM;-20,343505;-49,19612
IEPÊ;-22,663101;-51,077414
IGARAÇU DO TIETÊ;-22,511149;-48,557066
IGARAPAVA;-20,039613;-47,751067
IGARATÁ;-23,204843;-46,156314
IGUAPE;-24,706954;-47,553137
ILHABELA;-23,788653;-45,354057
ILHA COMPRIDA;-24,73924;-47,554317
ILHA SOLTEIRA;-20,429373;-51,344891
INDAIATUBA;-23,081646;-47,212309
INDIANA;-22,172093;-51,251759
INDIAPORÃ;-19,977543;-50,288981
INÚBIA PAULISTA;-21,769912;-50,964375
IPAUSSU;-23,052913;-49,626807
IPERÓ;-23,350277;-47,689894
IPEÚNA;-22,4373;-47,719096
IPIGUÁ;-20,661646;-49,388142
IPORANGA;-24,58446;-48,589601
IPUÃ;-20,441483;-48,017385
IRACEMÁPOLIS;-22,583037;-47,522247
IRAPUÃ;-21,276437;-49,408152
IRAPURU;-21,567476;-51,350173
ITABERÁ;-23,859811;-49,137133
ITAÍ;-23,419055;-49,081032
ITAJOBI;-21,315707;-49,054311
ITAJU;-21,984672;-48,805022
ITANHAÉM;-24,186121;-46,790991
ITAÓCA;-24,642594;-48,842856
ITAPECERICA DA SERRA;-23,715357;-46,850552
ITAPETININGA;-23,587873;-48,046143
ITAPEVA;-23,983438;-48,877389
ITAPEVI;-23,546934;-46,933373
ITAPIRA;-22,436005;-46,821248
ITAPIRAPUÃ PAULISTA;-24,571553;-49,172166
ITÁPOLIS;-21,594704;-48,813392
ITAPORANGA;-23,7035;-49,484396
ITAPUÍ;-22,232128;-48,718874
ITAPURA;-20,639826;-51,509969
ITAQUAQUECETUBA;-23,476898;-46,351603
ITARARÉ;-24,112138;-49,33612
ITARIRI;-24,292006;-47,175726
ITATIBA;-23,004853;-46,837558
ITATINGA;-23,104273;-48,61338
ITIRAPINA;-22,253968;-47,819885
ITIRAPUÃ;-20,642427;-47,219953
ITOBI;-21,734902;-46,973419
ITU;-23,265443;-47,29975
ITUPEVA;-23,15341;-47,055701
ITUVERAVA;-20,336288;-47,780416
JABORANDI;-20,687224;-48,413445
JABOTICABAL;-21,254471;-48,32035
JACAREÍ;-23,30488;-45,969593
JACI;-20,884085;-49,573345
JACUPIRANGA;-24,69815;-48,004705
JAGUARIÚNA;-22,706782;-46,982343
JALES;-20,267853;-50,550356
JAMBEIRO;-23,256577;-45,693655
JANDIRA;-23,529939;-46,905221
JARDINÓPOLIS;-21,022457;-47,765353
JARINU;-23,103063;-46,738271
JAÚ;-22,295791;-48,558141
JERIQUARA;-20,312042;-47,588744
JOANÓPOLIS;-22,930678;-46,273417
JOÃO RAMALHO;-22,251046;-50,768535
JOSÉ BONIFÁCIO;-21,053719;-49,686283
JÚLIO MESQUITA;-22,013169;-49,790794
JUMIRIM;-23,08256;-47,798174
JUNDIAÍ;-23,187668;-46,885274
JUNQUEIRÓPOLIS;-21,511276;-51,434012
JUQUIÁ;-24,320703;-47,635342
JUQUITIBA;-23,935689;-47,081594
LAGOINHA;-23,086921;-45,190811
LARANJAL PAULISTA;-23,054012;-47,833781
LAVÍNIA;-21,164857;-51,040502
LAVRINHAS;-22,570096;-44,89311
LEME;-22,185436;-47,388708
LENÇÓIS PAULISTA;-22,597507;-48,798682
LIMEIRA;-22,562194;-47,40194
LINDÓIA;-22,520488;-46,661484
LINS;-21,672347;-49,751423
LORENA;-22,731693;-45,124248
LOURDES;-20,965391;-50,22666
LOUVEIRA;-23,086779;-46,94644
LUCÉLIA;-21,723416;-51,018349
LUCIANÓPOLIS;-22,43164;-49,523179
LUÍS ANTÔNIO;-21,551707;-47,70028
LUIZIÂNIA;-21,673603;-50,327639
LUPÉRCIO;-22,413815;-49,820325
LUTÉCIA;-22,343444;-50,389327
MACATUBA;-22,50555;-48,711405
MACAUBAL;-20,801314;-49,963498
MACEDÔNIA;-20,149998;-50,197628
MAGDA;-20,643481;-50,227537
MAIRINQUE;-23,547458;-47,184483
MAIRIPORÃ;-23,322459;-46,590196
MANDURI;-23,003346;-49,318113
MARABÁ PAULISTA;-22,110331;-51,968467
MARACAÍ;-22,610415;-50,668968
MARAPOAMA;-21,258762;-49,140001
MARIÁPOLIS;-21,794493;-51,182898
MARÍLIA;-22,214933;-49,951646
MARINÓPOLIS;-20,439399;-50,825677
MARTINÓPOLIS;-22,147832;-51,170768
MATÃO;-21,602995;-48,367748
MAUÁ;-23,669335;-46,458262
MENDONÇA;-21,180156;-49,582019
MERIDIANO;-20,35411;-50,181832
MESÓPOLIS;-19,967037;-50,62208
MIGUELÓPOLIS;-20,177129;-48,029334
MINEIROS DO TIETÊ;-22,411697;-48,451802
MIRACATU;-24,283929;-47,457104
MIRA ESTRELA;-19,980516;-50,138427
MIRANDÓPOLIS;-21,132087;-51,10564
MIRANTE DO PARANAPANEMA;-22,290559;-51,905794
MIRASSOL;-20,817005;-49,512139
MIRASSOLÂNDIA;-20,616857;-49,46552
MOCOCA;-21,468991;-47,007171
MOGI DAS CRUZES;-23,522707;-46,19676
MOGI GUAÇU;-22,36572;-46,944474
MOJI MIRIM;-22,432696;-46,956367
MOMBUCA;-22,926828;-47,567524
MONÇÕES;-20,850326;-50,096306
MONGAGUÁ;-24,094116;-46,619993
MONTE ALEGRE DO SUL;-22,681129;-46,681194
MONTE ALTO;-21,263864;-48,496651
MONTE APRAZÍVEL;-20,77214;-49,714116
MONTE AZUL PAULISTA;-20,903841;-48,642971
MONTE CASTELO;-21,298959;-51,565493
MONTEIRO LOBATO;-22,955011;-45,848152
MONTE MOR;-22,945522;-47,313269
MORRO AGUDO;-20,732663;-48,057594
MORUNGABA;-22,881031;-46,791344
MOTUCA;-21,507609;-48,150661
MURUTINGA DO SUL;-20,994298;-51,277138
NANTES;-22,620118;-51,238587
NARANDIBA;-22,404283;-51,52424
NATIVIDADE DA SERRA;-23,375787;-45,4464
NAZARÉ PAULISTA;-23,178696;-46,40259
NEVES PAULISTA;-20,843916;-49,630475
NHANDEARA;-20,694823;-50,040274
NIPOÃ;-20,913902;-49,780899
NOVA ALIANÇA;-21,013735;-49,507138
NOVA CAMPINA;-24,12321;-48,905738
NOVA CANAÃ PAULISTA;-20,386895;-50,948052
NOVA CASTILHO;-20,765655;-50,343906
NOVA EUROPA;-21,778923;-48,56214
NOVA GRANADA;-20,533154;-49,320093
NOVA GUATAPORANGA;-21,329937;-51,649833
NOVA INDEPENDÊNCIA;-21,104542;-51,490447
NOVAIS;-20,990358;-48,917064
NOVA LUZITÂNIA;-20,856611;-50,265827
NOVA ODESSA;-22,782795;-47,293635
NOVO HORIZONTE;-21,468475;-49,22175
NUPORANGA;-20,734;-47,749105
OCAUÇU;-22,43886;-49,927373
ÓLEO;-22,944585;-49,340951
OLÍMPIA;-20,737284;-48,913492
ONDA VERDE;-20,612722;-49,299215
ORIENTE;-22,148599;-50,093585
ORINDIÚVA;-20,180197;-49,351818
ORLÂNDIA;-20,720421;-47,886384
OSASCO;-23,533612;-46,78881
OSCAR BRESSANE;-22,317882;-50,284126
OSVALDO CRUZ;-21,797084;-50,873139
OURINHOS;-22,977268;-49,86858
OUROESTE;-19,995592;-50,377585
OURO VERDE;-21,491166;-51,699321
PACAEMBU;-21,560078;-51,265202
PALESTINA;-20,390587;-49,433782
PALMARES PAULISTA;-21,082471;-48,801285
PALMEIRA D'OESTE;-20,416217;-50,765988
PALMITAL;-22,785592;-50,218791
PANORAMA;-21,360184;-51,856574
PARAGUAÇU PAULISTA;-22,417711;-50,575029
PARAIBUNA;-23,386262;-45,662864
PARAÍSO;-21,015793;-48,772529
PARANAPANEMA;-23,386928;-48,723677
PARANAPUÃ;-20,099806;-50,586719
PARAPUÃ;-21,779839;-50,793844
PARDINHO;-23,080318;-48,372877
PARIQUERA-AÇU;-24,712547;-47,879998
PARISI;-20,302191;-50,012618
PATROCÍNIO PAULISTA;-20,641153;-47,28306
PAULICÉIA;-21,309276;-51,84714
PAULÍNIA;-22,759922;-47,154386
PAULISTÂNIA;-22,574301;-49,399038
PAULO DE FARIA;-20,0293;-49,399552
PEDERNEIRAS;-22,355492;-48,779681
PEDRA BELA;-22,791384;-46,442031
PEDRANÓPOLIS;-20,247647;-50,11239
PEDREGULHO;-20,256871;-47,481795
PEDREIRA;-22,743771;-46,897802
PEDRINHAS PAULISTA;-22,811215;-50,792166
PEDRO DE TOLEDO;-24,272801;-47,229076
PENÁPOLIS;-21,418383;-50,073036
PEREIRA BARRETO;-20,636669;-51,106661
PEREIRAS;-23,072852;-47,967867
PERUÍBE;-24,319509;-46,997302
PIACATU;-21,595392;-50,599426
PIEDADE;-23,714202;-47,418015
PILAR DO SUL;-23,814612;-47,715508
PINDAMONHANGABA;-22,926669;-45,462049
PINDORAMA;-21,185988;-48,905638
PINHALZINHO;-22,780796;-46,590577
PIQUEROBI;-21,88499;-51,731627
PIQUETE;-22,611167;-45,183569
PIRACAIA;-23,050499;-46,358755
PIRACICABA;-22,723722;-47,646846
PIRAJU;-23,192991;-49,383974
PIRAJUÍ;-21,993447;-49,456642
PIRANGI;-21,099632;-48,669842
PIRAPORA DO BOM JESUS;-23,397523;-47,000968
PIRAPOZINHO;-22,276675;-51,499584
PIRASSUNUNGA;-21,994049;-47,425173
PIRATININGA;-22,412066;-49,137252
PITANGUEIRAS;-21,010999;-48,222266
PLANALTO;-21,032328;-49,92572
PLATINA;-22,633457;-50,208935
POÁ;-23,528627;-46,34622
POLONI;-20,785858;-49,813895
POMPÉIA;-22,106146;-50,176028
PONGAÍ;-21,736176;-49,36087
PONTAL;-21,02571;-48,037837
PONTALINDA;-20,440834;-50,524602
PONTES GESTAL;-20,182363;-49,703552
POPULINA;-19,944333;-50,536853
PORANGABA;-23,175387;-48,126767
PORTO FELIZ;-23,214412;-47,524597
PORTO FERREIRA;-21,858363;-47,48141
POTIM;-22,84062;-45,255974
POTIRENDABA;-21,045095;-49,378183
PRACINHA;-21,851928;-51,087077
PRADÓPOLIS;-21,358049;-48,065583
PRAIA GRANDE;-24,003022;-46,41205
PRATÂNIA;-22,811468;-48,664686
PRESIDENTE ALVES;-22,103674;-49,439149
PRESIDENTE BERNARDES;-22,008991;-51,55757
PRESIDENTE EPITÁCIO;-21,768782;-52,115276
PRESIDENTE PRUDENTE;-22,122744;-51,386766
PRESIDENTE VENCESLAU;-21,87594;-51,840259
PROMISSÃO;-21,538867;-49,857735
QUADRA;-23,301575;-48,052685
QUATÁ;-22,249405;-50,697947
QUEIROZ;-21,799094;-50,240928
QUELUZ;-22,541844;-44,778477
QUINTANA;-22,07192;-50,311595
RAFARD;-23,011556;-47,531161
RANCHARIA;-22,228451;-50,890212
REDENÇÃO DA SERRA;-23,272655;-45,536496
REGENTE FEIJÓ;-22,220234;-51,303149
REGINÓPOLIS;-21,886761;-49,229798
REGISTRO;-24,494251;-47,841055
RESTINGA;-20,603803;-47,48309
RIBEIRA;-24,657489;-49,008302
RIBEIRÃO BONITO;-22,064935;-48,177706
RIBEIRÃO BRANCO;-24,220268;-48,765477
RIBEIRÃO CORRENTE;-20,46066;-47,590705
RIBEIRÃO DO SUL;-22,785735;-49,934168
RIBEIRÃO DOS ÍNDIOS;-21,8385;-51,600635
RIBEIRÃO GRANDE;-24,1012;-48,367071
RIBEIRÃO PIRES;-23,707423;-46,415344
RIBEIRÃO PRETO;-21,184835;-47,805476
RIVERSUL;-23,831335;-49,436697
RIFAINA;-20,082932;-47,429199
RINCÃO;-21,589189;-48,07233
RINÓPOLIS;-21,727891;-50,724838
RIO CLARO;-22,412512;-47,563533
RIO DAS PEDRAS;-22,842861;-47,604485
RIO GRANDE DA SERRA;-23,744515;-46,393693
RIOLÂNDIA;-19,977734;-49,681159
ROSANA;-22,581175;-53,058654
ROSEIRA;-22,896819;-45,309378
RUBIÁCEA;-21,300524;-50,726908
RUBINÉIA;-20,171775;-50,997485
SABINO;-21,460214;-49,580819
SAGRES;-21,881139;-50,957155
SALES;-21,344453;-49,498769
SALES OLIVEIRA;-20,777882;-47,842349
SALESÓPOLIS;-23,531793;-45,847177
SALMOURÃO;-21,625363;-50,860672
SALTINHO;-22,843367;-47,678288
SALTO;-23,204074;-47,292416
SALTO DE PIRAPORA;-23,649132;-47,57468
SALTO GRANDE;-22,890507;-49,981078
SANDOVALINA;-22,458542;-51,759952
SANTA ADÉLIA;-21,24327;-48,805948
SANTA ALBERTINA;-20,030703;-50,730564
SANTA BÁRBARA D'OESTE;-22,755394;-47,413955
SANTA BRANCA;-23,395758;-45,887648
SANTA CLARA D'OESTE;-20,091392;-50,930221
SANTA CRUZ DA CONCEIÇÃO;-22,127682;-47,457164
SANTA CRUZ DA ESPERANÇA;-21,291168;-47,433781
SANTA CRUZ DAS PALMEIRAS;-21,827568;-47,249414
SANTA CRUZ DO RIO PARDO;-22,905723;-49,624609
SANTA ERNESTINA;-21,462922;-48,39365
SANTA FÉ DO SUL;-20,211693;-50,926777
SANTA GERTRUDES;-22,455327;-47,530709
SANTA ISABEL;-23,318089;-46,227013
SANTA LÚCIA;-21,686568;-48,085336
SANTA MARIA DA SERRA;-22,56941;-48,159014
SANTA MERCEDES;-21,346911;-51,758974
SANTANA DA PONTE PENSA;-20,252602;-50,798404
SANTANA DE PARNAÍBA;-23,449453;-46,922093
SANTA RITA D'OESTE;-20,141801;-50,830947
SANTA RITA DO PASSA QUATRO;-21,707144;-47,478981
SANTA ROSA DE VITERBO;-21,485273;-47,367269
SANTA SALETE;-20,243845;-50,688462
SANTO ANASTÁCIO;-21,973021;-51,649892
SANTO ANDRÉ;-23,65751;-46,530874
SANTO ANTÔNIO DA ALEGRIA;-21,089964;-47,155931
SANTO ANTÔNIO DE POSSE;-22,604797;-46,91591
SANTO ANTÔNIO DO ARACANGUÁ;-20,932497;-50,496735
SANTO ANTÔNIO DO JARDIM;-22,118523;-46,682307
SANTO ANTÔNIO DO PINHAL;-22,831193;-45,679279
SANTO EXPEDITO;-21,846805;-51,390921
SANTÓPOLIS DO AGUAPEÍ;-21,639312;-50,504692
SANTOS;-23,933738;-46,331371
SÃO BENTO DO SAPUCAÍ;-22,685287;-45,737139
SÃO BERNARDO DO CAMPO;-23,710305;-46,550257
SÃO CAETANO DO SUL;-23,614705;-46,571515
SÃO CARLOS;-22,015999;-47,889238
SÃO FRANCISCO;-20,358414;-50,700097
SÃO JOÃO DA BOA VISTA;-21,972011;-46,796351
SÃO JOÃO DAS DUAS PONTES;-20,388772;-50,380722
SÃO JOÃO DE IRACEMA;-20,512615;-50,351598
SÃO JOÃO DO PAU D'ALHO;-21,268364;-51,666665
SÃO JOAQUIM DA BARRA;-20,583166;-47,863268
SÃO JOSÉ DA BELA VISTA;-20,59442;-47,64099
SÃO JOSÉ DO BARREIRO;-22,64649;-44,578341
SÃO JOSÉ DO RIO PARDO;-21,596103;-46,888266
SÃO JOSÉ DO RIO PRETO;-20,812637;-49,381348
SÃO JOSÉ DOS CAMPOS;-23,184062;-45,884175
SÃO LOURENÇO DA SERRA;-23,849086;-46,94175
SÃO LUÍS DO PARAITINGA;-23,221872;-45,309545
SÃO MANUEL;-22,73646;-48,568763
SÃO MIGUEL ARCANJO;-23,87949;-47,995589
SÃO PAULO;-23,567387;-46,570383
SÃO PEDRO;-22,548888;-47,914033
SÃO PEDRO DO TURVO;-22,751256;-49,741476
SÃO ROQUE;-23,530359;-47,135423
SÃO SEBASTIÃO;-23,806688;-45,40268
SÃO SEBASTIÃO DA GRAMA;-21,708421;-46,824128
SÃO SIMÃO;-21,479723;-47,553353
SÃO VICENTE;-23,967373;-46,384491
SARAPUÍ;-23,641507;-47,827196
SARUTAIÁ;-23,274496;-49,483129
SEBASTIANÓPOLIS DO SUL;-20,65688;-49,920922
SERRA AZUL;-21,310288;-47,56325
SERRANA;-21,209478;-47,597762
SERRA NEGRA;-22,612694;-46,701791
SERTÃOZINHO;-21,137022;-47,991148
SETE BARRAS;-24,388604;-47,927217
SEVERÍNIA;-20,809386;-48,801534
SILVEIRAS;-22,661424;-44,848996
SOCORRO;-22,59203;-46,529212
SOROCABA;-23,499323;-47,457853
SUD MENNUCCI;-20,692943;-50,920527
SUMARÉ;-22,822145;-47,265803
SUZANO;-23,536828;-46,30781
SUZANÁPOLIS;-20,503344;-51,028223
TABAPUÃ;-20,957601;-49,032621
TABATINGA;-21,732515;-48,686788
TABOÃO DA SERRA;-23,623329;-46,78578
TACIBA;-22,388266;-51,284773
TAGUAÍ;-23,449814;-49,405771
TAIAÇU;-21,146736;-48,511955
TAIÚVA;-21,129556;-48,453935
TAMBAÚ;-21,703033;-47,271616
TANABI;-20,625112;-49,64882
TAPIRAÍ;-23,973148;-47,505288
TAPIRATIBA;-21,471885;-46,745515
TAQUARAL;-21,072609;-48,408655
TAQUARITINGA;-21,410008;-48,506742
TAQUARITUBA;-23,532061;-49,244089
TAQUARIVAÍ;-23,919257;-48,697329
TARABAI;-22,301668;-51,559573
TARUMÃ;-22,744771;-50,576565
TATUÍ;-23,348577;-47,849464
TAUBATÉ;-23,026556;-45,556609
TEJUPÁ;-23,340592;-49,377442
TEODORO SAMPAIO;-22,531007;-52,171195
TERRA ROXA;-20,787842;-48,341536
TIETÊ;-23,097889;-47,711473
TIMBURI;-23,202363;-49,603543
TORRE DE PEDRA;-23,24377;-48,198239
TORRINHA;-22,427494;-48,172158
TRABIJU;-22,038074;-48,340183
TREMEMBÉ;-22,960415;-45,550747
TRÊS FRONTEIRAS;-20,228013;-50,884883
TUIUTI;-22,814756;-46,697024
TUPÃ;-21,934822;-50,514006
TUPI PAULISTA;-21,386395;-51,576721
TURIÚBA;-20,950235;-50,109442
TURMALINA;-20,051269;-50,477729
UBARANA;-21,162471;-49,719672
UBATUBA;-23,435965;-45,072091
UBIRAJARA;-22,523835;-49,663272
UCHOA;-20,953346;-49,17767
UNIÃO PAULISTA;-20,887769;-49,897394
URÂNIA;-20,246264;-50,6418
URU;-21,786314;-49,283202
URUPÊS;-21,200419;-49,29073
VALENTIM GENTIL;-20,42337;-50,085868
VALINHOS;-22,971244;-46,99663
VALPARAÍSO;-21,225575;-50,869308
VARGEM;-22,88488;-46,4116
VARGEM GRANDE DO SUL;-21,835866;-46,895609
VARGEM GRANDE PAULISTA;-23,615303;-47,019648
VÁRZEA PAULISTA;-23,214467;-46,82989
VERA CRUZ;-22,224748;-49,821782
VINHEDO;-23,030538;-46,976476
VIRADOURO;-20,872314;-48,296663
VISTA ALEGRE DO ALTO;-21,167154;-48,630171
VITÓRIA BRASIL;-20,198739;-50,480807
VOTORANTIM;-23,541871;-47,449738
VOTUPORANGA;-20,41947;-49,974672
ZACARIAS;-21,05011;-50,05574
CHAVANTES;-23,032006;-49,713936
ESTIVA GERBI;-22,274589;-46,953603
ABATIÁ;-23,300494;-50,312527
ADRIANÓPOLIS;-24,66169;-48,991755
AGUDOS DO SUL;-25,990618;-49,338702
ALMIRANTE TAMANDARÉ;-25,313378;-49,30032
ALTAMIRA DO PARANÁ;-24,801;-52,709807
ALTÔNIA;-23,870881;-53,891974
ALTO PARANÁ;-23,127121;-52,321682
ALTO PIQUIRI;-24,019013;-53,441249
ALVORADA DO SUL;-22,780379;-51,229216
AMAPORÃ;-23,09737;-52,786787
AMPÉRE;-25,917068;-53,473257
ANAHY;-24,647582;-53,13332
ANDIRÁ;-23,051752;-50,226408
ÂNGULO;-23,192904;-51,917365
ANTONINA;-25,430166;-48,7129
ANTÔNIO OLINTO;-25,986706;-50,197947
APUCARANA;-23,551593;-51,459985
ARAPONGAS;-23,413517;-51,43828
ARAPOTI;-24,146569;-49,824829
ARAPUÃ;-24,308702;-51,791318
ARARUNA;-23,928201;-52,499618
ARAUCÁRIA;-25,591645;-49,40194
ARIRANHA DO IVAÍ;-24,383289;-51,587918
ASSAÍ;-23,372718;-50,841623
ASSIS CHATEAUBRIAND;-24,40853;-53,521237
ASTORGA;-23,236712;-51,669679
ATALAIA;-23,151587;-52,055701
BALSA NOVA;-25,578498;-49,631756
BANDEIRANTES;-23,092481;-50,371873
BARBOSA FERRAZ;-24,027715;-52,007117
BARRACÃO;-26,252603;-53,635
BARRA DO JACARÉ;-23,120593;-50,187737
BELA VISTA DA CAROBA;-25,879493;-53,666043
BELA VISTA DO PARAÍSO;-22,992088;-51,194145
BITURUNA;-26,160794;-51,556525
BOA ESPERANÇA;-24,239493;-52,792777
BOA ESPERANÇA DO IGUAÇU;-25,635873;-53,21716
BOA VENTURA DE SÃO ROQUE;-24,878518;-51,539374
BOA VISTA DA APARECIDA;-25,430405;-53,411736
BOCAIÚVA DO SUL;-25,214902;-49,105787
BOM JESUS DO SUL;-26,192875;-53,5996
BOM SUCESSO;-23,707437;-51,764465
BOM SUCESSO DO SUL;-26,074537;-52,831976
BORRAZÓPOLIS;-23,937854;-51,584409
BRAGANEY;-24,814895;-53,121074
BRASILÂNDIA DO SUL;-24,193846;-53,524042
CAFEARA;-22,788235;-51,715006
CAFELÂNDIA;-24,615667;-53,324916
CAFEZAL DO SUL;-23,904704;-53,511065
CALIFÓRNIA;-23,666144;-51,358086
CAMBARÁ;-23,041266;-50,077571
CAMBÉ;-23,281632;-51,277728
CAMBIRA;-23,600612;-51,581631
CAMPINA DA LAGOA;-24,594957;-52,813564
CAMPINA DO SIMÃO;-25,102578;-51,814787
CAMPINA GRANDE DO SUL;-25,303248;-49,053466
CAMPO BONITO;-25,039634;-52,99687
CAMPO DO TENENTE;-25,981006;-49,690377
CAMPO LARGO;-25,459491;-49,528841
CAMPO MAGRO;-25,367957;-49,427665
CAMPO MOURÃO;-24,041223;-52,381115
CÂNDIDO DE ABREU;-24,564669;-51,332581
CANDÓI;-25,567932;-52,055446
CANTAGALO;-25,374317;-52,126688
CAPANEMA;-25,682977;-53,800179
CAPITÃO LEÔNIDAS MARQUES;-25,479468;-53,617211
CARAMBEÍ;-24,950873;-50,113092
CARLÓPOLIS;-23,427724;-49,718724
CASCAVEL;-24,953798;-53,459722
CASTRO;-24,795418;-50,002811
CATANDUVAS;-25,196493;-53,153706
